survey_id,building_name,office_spending_space,personal_workspace,in_out_office,window_distance,exterior_view,sky_view,Parking_view,other_buildings_view,trees_view,other_view,exterior_window_direction,building_floor,workspace_rating,thermal_condition,cool_rating,warm_rating,temperature_alter_ability,temperature_satisfaction,clothing_layers_need,outside_brake_need,temperature_fluctuations_day,temperature_fluctuations_season,fan_usage,leave_workspace,temperature_effect_productivity,blinds_control,overhead_lighting_control,task_light_control,temperature_control,air_quality_control,other_control,no_control,hours_spend,work_time,work_type,work_building_tenure,workspace_tenure,age_range,gender
13957079,C,Personal workspace,Open Office_2,Yes,3,No,No,Yes,No,No,No,Facing east,10 or above,2,4,1,1,3,2,3,3,4,4,3,3,1,No,No,Yes,No,No,No,No,3,Mixed (some combination of morning/afternoon/evenings),Typing,2,2,2,Female
13957108,C,Personal workspace,Open Office_2,Yes,3,No,Yes,Yes,Yes,Yes,No,Facing south (or southeast or southwest),1 to 4,5,3,0,0,0,5,1,1,3,3,1,1,3,No,No,No,No,No,No,Yes,4,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",2,2,5,Male
13957110,C,Personal workspace,Open Office_2,No,4,Yes,No,No,No,Yes,No,Facing west,1 to 4,4,3,2,4,0,3,1,3,3,3,5,3,2,No,No,Yes,No,No,No,No,4,Mixed (some combination of morning/afternoon/evenings),Typing,2,2,5,Male
13957123,C,Personal workspace,Open Office_2,Yes,1,Yes,No,Yes,No,No,No,Facing west,1 to 4,5,4,2,2,0,5,3,2,2,3,1,1,4,No,No,Yes,No,No,No,No,3,All day,"Reading, seated",2,2,4,Female
13957208,C,Personal workspace,Open Office_2,Yes,1,Yes,Yes,Yes,Yes,Yes,No,Facing west,1 to 4,4,4,2,3,0,4,1,1,3,2,3,2,4,No,No,Yes,No,No,No,No,4,All day,"Reading, seated",2,1,3,Male
13957211,C,Outside,Open Office_2,Yes,1,Yes,Yes,Yes,No,Yes,No,Facing south (or southeast or southwest),1 to 4,4,5,1,1,1,,5,5,1,1,1,5,3,No,No,No,No,No,No,Yes,3,All day,"Reading, seated",2,1,2,Female
13957238,C,Personal workspace,Open Office_2,Yes,3,Yes,Yes,Yes,Yes,Yes,No,Facing south (or southeast or southwest),1 to 4,5,4,3,0,0,4,4,2,3,2,1,2,3,No,No,Yes,No,No,No,No,4,All day,Typing,1,1,2,Female
13957258,C,Personal workspace,Open Office_3,Yes,3,Yes,Yes,Yes,No,Yes,No,Facing east,1 to 4,4,4,2,3,3,4,1,3,2,2,1,2,4,No,No,No,No,No,No,Yes,1,All day,"Reading, seated",1,1,3,Male
13957277,C,Personal workspace,Open Office_2,Yes,1,Yes,No,No,No,Yes,No,Facing south (or southeast or southwest),1 to 4,4,3,3,3,0,3,3,2,3,3,1,3,3,No,No,Yes,No,No,No,No,3,All day,Typing,1,1,5,Male
13957279,C,Personal workspace,Open Office_2,No,3,Yes,Yes,Yes,No,Yes,No,Facing north (or northeast or northwest),1 to 4,4,4,1,1,0,5,2,2,2,2,1,1,3,No,No,Yes,No,No,No,No,3,All day,Typing,2,2,5,Female
13957373,C,Personal workspace,Open Office_2,No,1,Yes,No,Yes,No,No,No,I don’t know,1 to 4,4,2,4,2,2,,4,4,3,4,1,3,2,No,No,Yes,No,No,No,No,2,Mornings only,"Reading, seated",2,2,4,Female
13957396,C,Outside,Open Office_2,Yes,2,Yes,Yes,Yes,Yes,Yes,No,I don’t know,1 to 4,4,1,5,1,0,,5,5,1,1,1,5,1,No,No,No,No,No,No,Yes,3,All day,"Reading, seated",2,2,3,Female
13957424,C,Outside,Open Office_3,Yes,4,No,No,No,No,Yes,No,Facing north (or northeast or northwest),1 to 4,2,3,3,3,1,3,3,2,3,3,1,3,3,No,No,No,No,No,No,Yes,3,All day,Typing,2,1,2,Male
13955913,C,Personal workspace,Open Office_2,Yes,2,Yes,No,No,No,No,No,,1 to 4,3,1,5,1,1,1,5,5,3,1,1,4,3,No,No,No,No,No,No,Yes,4,All day,Typing,2,2,4,Female
13955924,C,Personal workspace,Open Office_2,No,4,Yes,No,Yes,No,No,No,Facing east,1 to 4,4,2,5,1,1,2,4,3,2,4,1,3,1,No,No,Yes,No,No,No,No,2,All day,Typing,2,2,3,Female
13956011,C,Personal workspace,Open Office_2,Yes,1,Yes,No,Yes,No,No,No,I don’t know,1 to 4,4,3,3,1,1,3,5,3,3,3,1,2,3,No,No,Yes,No,No,No,No,4,All day,"Reading, seated",2,2,,Female
13956014,C,Personal workspace,Open Office_2,Yes,4,Yes,No,No,No,Yes,No,Facing south (or southeast or southwest),1 to 4,4,4,3,1,3,4,3,2,2,2,1,1,4,No,No,Yes,No,No,No,No,4,All day,Typing,1,1,4,Male
13956032,C,Personal workspace,Open Office_2,Yes,3,Yes,Yes,Yes,No,Yes,No,Facing north (or northeast or northwest),1 to 4,3,5,1,1,0,5,1,1,2,2,1,1,2,No,No,Yes,No,No,No,No,4,All day,"Reading, seated",2,2,5,Male
13956034,C,Personal workspace,Open Office_2,Yes,4,No,No,Yes,No,Yes,No,Facing north (or northeast or northwest),1 to 4,3,4,2,2,0,4,1,1,2,2,1,1,3,Yes,No,Yes,No,No,No,No,3,All day,"Reading, seated",1,1,4,Male
13956042,C,Personal workspace,Open Office_2,Yes,2,Yes,No,Yes,No,No,No,I don’t know,1 to 4,3,2,4,2,1,,5,4,3,2,2,2,3,No,No,No,No,No,No,Yes,4,Mixed (some combination of morning/afternoon/evenings),,2,2,,Female
13956050,C,Personal workspace,Open Office_2,Yes,1,Yes,No,No,No,Yes,No,Facing south (or southeast or southwest),1 to 4,4,4,1,5,0,2,1,1,1,1,5,3,2,No,No,No,No,No,No,Yes,4,All day,"Reading, seated",1,1,4,Male
13956051,C,Personal workspace,Open Office_2,Yes,3,Yes,No,No,No,Yes,No,Facing north (or northeast or northwest),1 to 4,3,4,2,3,3,3,2,1,2,2,1,2,3,No,No,No,No,No,No,Yes,3,All day,Typing,1,1,3,Male
13956070,C,Personal workspace,Open Office_2,Yes,2,Yes,Yes,No,No,Yes,No,Facing north (or northeast or northwest),1 to 4,4,2,1,5,1,1,1,1,3,3,1,3,1,No,No,Yes,No,No,No,No,4,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",1,1,5,Female
13956087,C,Small conference room,Open Office_2,Yes,1,Yes,Yes,Yes,No,Yes,No,Facing east,1 to 4,2,1,4,1,1,1,4,4,3,5,1,5,1,No,No,No,No,No,No,Yes,4,All day,"Reading, seated",2,2,,Male
13956174,C,Personal workspace,Open Office_2,Yes,4,No,Yes,No,No,Yes,No,Facing north (or northeast or northwest),1 to 4,4,2,4,2,0,2,5,5,3,4,1,3,3,No,No,Yes,No,No,No,No,3,All day,"Reading, seated",1,1,3,Female
13956178,C,Outside,Open Office_2,Yes,4,No,Yes,Yes,Yes,Yes,No,I don’t know,1 to 4,2,3,1,4,1,,2,2,2,2,4,2,3,No,No,Yes,No,No,No,No,4,All day,"Reading, seated",2,1,3,Male
13956186,C,Personal workspace,Open Office_2,Yes,1,Yes,Yes,Yes,No,Yes,No,Facing south (or southeast or southwest),1 to 4,4,4,2,2,3,4,2,2,2,2,1,2,4,No,No,Yes,No,No,No,No,4,Mixed (some combination of morning/afternoon/evenings),Typing,2,2,3,Male
13956187,C,Outside,Open Office_2,Yes,1,Yes,No,Yes,No,No,No,I don’t know,1 to 4,3,2,2,5,1,1,1,4,5,5,5,3,3,No,No,No,No,No,No,Yes,4,All day,"Reading, seated",2,2,2,Male
13956196,C,Personal workspace,Open Office_3,Yes,3,Yes,Yes,No,No,Yes,No,Facing south (or southeast or southwest),1 to 4,2,2,5,1,0,,5,5,2,3,1,5,2,No,No,No,No,No,No,Yes,4,All day,Typing,2,1,3,Female
13956198,C,Personal workspace,Open Office_2,Yes,3,Yes,No,Yes,No,Yes,No,Facing south (or southeast or southwest),1 to 4,4,3,2,4,3,3,3,1,1,5,1,2,3,No,No,Yes,No,No,No,No,4,All day,Typing,2,1,2,Male
13956217,C,Personal workspace,Open Office_2,Yes,4,Yes,No,No,No,Yes,No,I don’t know,1 to 4,5,5,3,3,0,5,3,,3,3,1,2,3,No,No,Yes,No,No,No,No,3,All day,Typing,2,1,4,Female
13956233,C,Other,Open Office_2,Yes,4,No,No,Yes,No,No,No,Facing north (or northeast or northwest),1 to 4,2,,1,5,1,2,1,1,3,4,5,3,3,No,No,Yes,No,No,No,No,4,All day,"Reading, seated",2,1,4,Male
13956237,C,Personal workspace,Open Office_2,Yes,1,Yes,Yes,Yes,Yes,Yes,No,Facing west,1 to 4,5,4,4,2,2,4,3,3,3,4,2,1,3,No,No,No,No,No,No,Yes,3,All day,Typing,2,2,5,Female
13956238,C,Personal workspace,Open Office_2,Yes,1,Yes,No,No,Yes,Yes,No,Facing west,1 to 4,2,1,5,1,1,,5,5,2,2,1,4,1,No,No,No,No,No,No,Yes,4,All day,Typing,2,2,,
13956246,C,Personal workspace,Open Office_2,Yes,3,Yes,Yes,Yes,Yes,Yes,No,Facing north (or northeast or northwest),1 to 4,5,4,1,0,1,2,1,3,2,4,1,1,3,No,No,Yes,No,No,No,No,3,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",1,1,2,Male
13956340,C,Personal workspace,Open Office_2,No,1,Yes,Yes,No,No,No,No,Facing east,1 to 4,4,4,3,3,3,4,2,,2,2,3,2,3,No,No,Yes,No,No,No,No,3,All day,"Reading, seated",2,2,4,Male
13956349,C,Outside,Open Office_2,Yes,4,Yes,Yes,No,No,Yes,No,Facing west,1 to 4,3,2,2,0,0,,4,4,3,2,1,2,3,No,No,No,No,No,No,Yes,2,All day,Typing,2,1,5,Female
13956384,C,Personal workspace,Open Office_2,,2,Yes,Yes,Yes,Yes,Yes,No,Facing north (or northeast or northwest),1 to 4,4,4,2,2,0,4,3,1,2,2,1,1,3,No,No,Yes,No,No,No,No,3,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",1,1,3,Female
13956390,C,Personal workspace,Open Office_3,Yes,1,Yes,Yes,No,Yes,No,No,I don’t know,1 to 4,4,2,3,3,3,2,4,2,5,5,1,3,3,No,No,No,No,No,No,Yes,2,All day,"Reading, seated",2,2,5,Male
13956398,C,Personal workspace,Open Office_2,,1,Yes,No,Yes,No,No,No,Facing east,1 to 4,1,1,1,1,5,,5,5,1,4,1,5,1,No,No,Yes,No,No,No,No,3,All day,"Reading, seated",2,1,4,Female
13956404,C,Personal workspace,Open Office_2,Yes,2,Yes,Yes,Yes,No,Yes,No,Facing north (or northeast or northwest),1 to 4,3,2,4,0,1,4,3,1,3,5,1,3,4,No,No,Yes,No,No,No,No,4,Mixed (some combination of morning/afternoon/evenings),Typing,2,2,5,Male
13956498,C,Personal workspace,Open Office_2,No,1,Yes,Yes,No,Yes,Yes,No,Facing south (or southeast or southwest),1 to 4,5,3,3,1,0,4,3,3,4,2,1,,3,No,No,Yes,No,No,No,No,3,All day,Typing,2,2,3,Female
13956504,C,Personal workspace,Open Office_2,Yes,4,Yes,No,Yes,No,Yes,No,Facing east,1 to 4,4,2,5,1,0,2,4,3,2,4,1,2,2,No,No,Yes,No,No,No,No,3,All day,"Reading, seated",2,2,5,Male
13956659,C,Personal workspace,Open Office_2,Yes,1,No,Yes,Yes,No,Yes,No,Facing north (or northeast or northwest),1 to 4,4,4,3,3,3,,4,3,2,3,1,2,3,No,No,Yes,No,No,No,No,3,Mixed (some combination of morning/afternoon/evenings),Typing,2,2,3,Male
13956662,C,Personal workspace,Open Office_2,Yes,2,Yes,No,No,No,Yes,No,I don’t know,1 to 4,5,4,4,2,0,4,3,2,2,2,1,1,3,No,No,No,No,No,No,Yes,3,All day,Typing,,1,,Female
13956675,C,Personal workspace,Open Office_2,Yes,2,Yes,No,No,No,Yes,No,Facing south (or southeast or southwest),1 to 4,4,4,4,2,4,5,3,4,5,5,1,2,3,No,No,Yes,No,No,No,No,4,All day,"Reading, seated",2,2,3,Female
13956699,C,Personal workspace,Open Office_2,Yes,4,Yes,Yes,Yes,Yes,Yes,No,Facing south (or southeast or southwest),1 to 4,1,5,5,1,5,1,4,3,3,4,1,3,2,No,No,Yes,No,No,No,No,3,All day,"Reading, seated",2,1,5,Male
13956717,C,Small conference room,Enclosed Office_2,No,4,No,No,Yes,No,No,No,I don’t know,1 to 4,3,2,4,1,2,2,4,4,2,2,1,3,2,No,No,No,No,No,No,Yes,1,All day,Typing,1,1,4,Female
13956743,C,Personal workspace,Open Office_2,No,4,No,Yes,No,Yes,Yes,No,I don’t know,1 to 4,3,3,3,3,0,,4,3,3,4,3,3,2,No,No,Yes,No,No,No,No,3,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",2,1,4,Female
13956783,C,Personal workspace,Open Office_2,No,1,Yes,Yes,Yes,No,Yes,No,I don’t know,5 to 9,4,4,1,1,0,5,1,1,1,1,1,1,5,No,No,Yes,No,No,No,No,4,All day,Typing,1,1,3,Female
13956797,C,Other,Open Office_2,Yes,1,Yes,Yes,No,No,No,No,I don’t know,1 to 4,4,4,2,2,3,,2,2,2,,1,1,3,No,No,Yes,No,No,No,No,3,All day,Typing,1,1,4,Male
13956799,C,Outside,Open Office_2,Yes,1,Yes,No,Yes,No,No,No,Facing east,1 to 4,5,5,3,3,1,,,,,,,,,No,No,No,No,No,No,Yes,1,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",1,1,2,Male
13956905,C,Personal workspace,Open Office_2,No,2,Yes,Yes,Yes,Yes,Yes,No,Facing west,1 to 4,4,4,2,4,2,3,2,3,3,3,3,3,2,No,No,No,No,No,No,Yes,2,All day,"Reading, seated",2,2,4,Female
13956919,C,Personal workspace,Open Office_2,Yes,2,Yes,Yes,Yes,Yes,Yes,No,Facing north (or northeast or northwest),1 to 4,4,5,1,1,0,5,1,1,1,3,1,1,3,No,No,Yes,No,No,No,No,3,All day,Typing,2,2,4,Female
13956923,C,Personal workspace,Open Office_2,No,4,Yes,No,Yes,No,No,No,Facing west,1 to 4,4,4,1,3,0,3,1,1,2,2,1,1,3,No,No,Yes,No,No,No,No,3,All day,"Reading, seated",1,1,3,Male
13956929,C,Personal workspace,Open Office_2,No,4,Yes,No,Yes,No,No,No,Facing west,1 to 4,5,4,3,2,0,4,3,3,3,5,1,3,3,No,No,Yes,No,No,No,No,3,All day,"Reading, seated",2,2,4,Female
13956934,C,Personal workspace,Open Office_2,No,3,Yes,Yes,Yes,Yes,Yes,No,Facing south (or southeast or southwest),1 to 4,5,5,4,2,0,4,3,2,3,3,1,2,4,No,No,Yes,No,No,No,No,3,All day,Typing,1,1,2,Female
13956954,C,Personal workspace,Open Office_2,Yes,3,Yes,Yes,No,No,No,No,I don’t know,1 to 4,5,4,4,3,0,,3,4,3,3,4,3,3,No,No,Yes,No,No,No,No,1,All day,Typing,2,1,5,Female
13956957,C,Personal workspace,Open Office_2,Yes,4,Yes,Yes,Yes,No,No,No,Facing east,1 to 4,5,5,4,1,1,4,4,3,1,3,1,2,3,No,No,No,No,No,No,Yes,3,Mixed (some combination of morning/afternoon/evenings),Typing,1,1,3,Female
13956969,C,Personal workspace,Open Office_3,Yes,1,No,Yes,Yes,No,Yes,No,Facing north (or northeast or northwest),1 to 4,3,1,4,1,0,2,4,,,4,1,,3,No,No,Yes,No,No,No,No,4,All day,Typing,2,2,5,Female
13957083,C,Outside,Open Office_2,Yes,4,Yes,No,No,No,Yes,No,Facing south (or southeast or southwest),1 to 4,5,3,4,2,1,3,3,1,1,2,5,2,3,No,No,Yes,No,No,Yes,No,4,Evenings only,Typing,1,1,2,Male
13957086,C,Personal workspace,Open Office_2,No,1,Yes,Yes,Yes,No,Yes,No,Facing south (or southeast or southwest),1 to 4,4,3,4,1,3,3,3,3,4,4,2,2,3,No,No,Yes,No,No,No,No,4,All day,Typing,2,2,3,Female
13957217,C,Other,Other,,1,No,No,No,No,No,No,Facing south (or southeast or southwest),1 to 4,4,3,4,2,1,3,3,3,4,4,1,3,4,No,No,Yes,No,No,No,No,4,All day,"Reading, seated",2,1,2,Male
13957220,C,Personal workspace,Open Office_3,Yes,4,Yes,Yes,No,No,Yes,No,I don’t know,1 to 4,5,2,1,5,2,2,1,1,1,1,1,1,3,No,No,No,No,No,No,No,,,,,,,
13957245,C,Personal workspace,Open Office_2,Yes,4,No,No,No,No,Yes,No,Facing south (or southeast or southwest),1 to 4,4,3,3,3,2,3,3,3,3,3,3,2,3,No,No,No,No,No,No,Yes,3,All day,Typing,2,2,5,Female
13957247,C,Personal workspace,Open Office_3,No,1,Yes,No,Yes,Yes,No,No,I don’t know,1 to 4,5,1,1,0,3,1,5,3,2,4,1,2,1,No,No,No,No,No,No,No,1,Mixed (some combination of morning/afternoon/evenings),Typing,1,1,3,Female
13957253,C,Personal workspace,Open Office_2,Yes,4,Yes,Yes,No,Yes,Yes,No,I don’t know,1 to 4,4,4,3,0,,3,3,3,4,3,1,2,3,No,No,No,No,No,No,Yes,3,All day,Typing,2,1,3,Female
13957254,C,Personal workspace,Open Office_2,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,I don’t know,1 to 4,3,1,4,1,2,3,4,3,4,3,3,3,3,No,No,Yes,No,No,No,No,3,All day,Typing,2,2,,
13957261,C,Personal workspace,Open Office_3,Yes,1,Yes,Yes,Yes,No,Yes,No,Facing south (or southeast or southwest),1 to 4,5,4,3,3,3,,2,2,3,3,4,2,3,No,No,Yes,No,No,No,No,4,All day,Typing,2,2,5,Female
13957264,C,Personal workspace,Open Office_2,Yes,1,Yes,Yes,Yes,No,Yes,No,Facing south (or southeast or southwest),1 to 4,4,1,5,1,0,,5,4,1,2,1,3,4,No,No,No,No,No,No,Yes,3,All day,"Reading, seated",2,2,4,Female
13957269,C,Personal workspace,Open Office_2,Yes,2,Yes,Yes,No,No,Yes,No,Facing north (or northeast or northwest),1 to 4,3,3,5,1,1,,4,3,5,2,2,3,2,No,No,No,No,No,No,Yes,4,All day,Typing,1,1,3,Female
13957271,C,Personal workspace,Enclosed Office_1,Yes,1,Yes,No,Yes,No,No,No,Facing north (or northeast or northwest),1 to 4,5,5,3,3,4,3,5,5,3,3,1,4,3,No,No,No,No,No,No,Yes,4,All day,Typing,1,1,3,Female
13957276,C,Personal workspace,Open Office_2,No,1,Yes,Yes,Yes,Yes,Yes,No,Facing north (or northeast or northwest),1 to 4,4,3,4,2,1,2,3,3,2,3,3,3,2,No,No,Yes,No,No,No,No,4,All day,"Reading, seated",2,1,5,Male
13957379,C,Personal workspace,Open Office_2,Yes,1,Yes,Yes,Yes,Yes,Yes,No,Facing west,1 to 4,5,3,3,3,0,,3,3,3,4,4,3,3,No,No,Yes,No,No,No,No,4,All day,Typing,1,1,5,Female
13957381,C,Personal workspace,Open Office_2,Yes,2,Yes,Yes,Yes,Yes,Yes,No,Facing north (or northeast or northwest),1 to 4,4,1,5,1,1,,5,3,4,5,3,3,3,No,No,Yes,No,No,No,No,3,All day,"Reading, seated",2,2,5,Female
13957391,C,Outside,Open Office_3,Yes,2,Yes,Yes,No,No,No,No,I don’t know,1 to 4,3,2,1,5,1,,1,3,2,4,5,3,3,No,No,Yes,No,No,No,No,3,All day,Typing,2,1,3,Female
13957417,C,Personal workspace,Open Office_2,Yes,1,Yes,Yes,Yes,No,Yes,No,I don’t know,1 to 4,3,1,5,1,5,1,5,3,2,2,1,3,2,No,No,Yes,No,No,No,No,3,All day,Typing,2,2,4,Female
13957425,C,Personal workspace,Open Office_2,Yes,4,Yes,No,Yes,No,Yes,No,Facing west,1 to 4,5,4,1,2,0,5,1,1,4,4,1,1,5,No,No,Yes,No,No,No,No,4,All day,"Reading, seated",1,1,5,Male
13957426,C,Personal workspace,Open Office_3,Yes,3,Yes,No,Yes,No,Yes,No,Facing north (or northeast or northwest),1 to 4,4,4,2,2,3,4,1,1,1,1,1,1,3,No,No,Yes,No,No,No,No,1,All day,"Reading, seated",2,1,4,Male
13955902,C,Personal workspace,Open Office_2,Yes,3,Yes,Yes,No,Yes,Yes,No,Facing west,1 to 4,5,4,4,1,1,4,5,2,2,5,1,3,3,No,No,Yes,No,No,No,No,3,All day,"Reading, seated",2,1,3,Female
13955922,C,Personal workspace,Open Office_2,No,1,Yes,Yes,Yes,Yes,Yes,No,Facing west,1 to 4,4,5,1,1,5,,5,3,3,3,1,3,3,No,No,Yes,No,No,No,No,3,All day,Typing,1,1,4,Female
13955927,C,Personal workspace,Open Office_2,No,1,Yes,Yes,Yes,No,Yes,No,I don’t know,1 to 4,3,1,3,3,3,3,5,5,5,5,1,3,3,No,No,No,No,No,No,Yes,1,All day,Typing,1,1,5,Female
13956039,C,Personal workspace,Open Office_2,No,1,Yes,No,No,No,Yes,No,Facing north (or northeast or northwest),1 to 4,4,1,5,1,1,2,4,4,2,2,1,3,2,No,No,No,No,No,No,Yes,3,All day,Typing,2,2,4,Female
13956043,C,Personal workspace,Open Office_3,Yes,4,No,No,Yes,No,No,No,Facing north (or northeast or northwest),1 to 4,2,5,1,2,1,5,1,1,2,,1,1,3,No,No,No,No,No,No,Yes,3,All day,"Reading, seated",1,1,5,Male
13956048,C,Personal workspace,Open Office_2,Yes,1,Yes,Yes,Yes,Yes,Yes,No,Facing west,1 to 4,4,4,1,3,1,4,1,1,2,2,4,2,3,No,No,Yes,No,No,No,No,3,All day,Typing,2,1,3,Male
13956071,C,Other,Other,Yes,1,Yes,Yes,Yes,No,Yes,No,I don’t know,1 to 4,5,5,3,3,0,4,2,3,3,3,3,2,3,No,No,No,No,No,No,Yes,4,All day,Typing,2,2,5,Male
13956074,C,Personal workspace,Open Office_2,Yes,3,Yes,Yes,No,No,Yes,No,Facing south (or southeast or southwest),1 to 4,4,2,2,3,0,3,4,3,3,5,1,3,2,No,No,Yes,No,No,No,No,3,All day,Typing,2,2,5,Female
13956077,C,Personal workspace,Open Office_2,Yes,1,Yes,Yes,No,No,Yes,No,Facing north (or northeast or northwest),1 to 4,5,5,1,1,0,4,3,2,2,2,3,2,3,No,No,No,No,No,No,Yes,4,All day,"Reading, seated",2,2,4,Male
13956086,C,Personal workspace,Open Office_2,No,2,Yes,Yes,No,Yes,Yes,No,Facing west,1 to 4,3,3,3,3,1,3,3,3,3,2,4,3,2,No,No,No,No,No,No,Yes,1,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",2,2,5,Male
13956172,C,Personal workspace,Open Office_2,Yes,2,Yes,Yes,No,No,No,No,I don’t know,1 to 4,2,,2,4,2,4,1,1,2,2,5,2,5,No,No,No,No,No,No,Yes,3,All day,Typing,2,1,5,Female
13956173,C,Personal workspace,Open Office_2,Yes,4,Yes,No,No,No,Yes,No,Facing south (or southeast or southwest),1 to 4,4,1,5,5,1,,4,5,5,5,3,4,1,No,No,Yes,No,No,No,No,4,All day,Typing,2,1,4,Female
13956194,C,Personal workspace,Open Office_2,No,4,Yes,No,Yes,No,No,No,Facing east,1 to 4,5,5,1,1,0,5,2,2,3,3,2,2,3,No,No,No,No,No,No,Yes,3,All day,Typing,1,1,4,Female
13956195,C,Personal workspace,Open Office_2,Yes,1,Yes,No,Yes,No,Yes,No,Facing west,1 to 4,5,3,3,3,3,4,3,2,3,3,2,2,3,No,No,No,No,No,No,Yes,4,All day,Writing,2,2,3,Male
13956200,C,Personal workspace,Open Office_2,Yes,4,No,No,No,No,Yes,No,Facing south (or southeast or southwest),1 to 4,5,2,2,5,2,2,1,3,3,5,4,3,1,No,No,Yes,No,No,No,No,3,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",2,2,5,Female
13956212,C,Personal workspace,Open Office_2,No,3,Yes,No,No,Yes,No,No,Facing west,1 to 4,3,3,2,4,1,3,3,3,4,4,1,2,3,No,No,Yes,No,No,No,No,3,All day,"Reading, seated",2,2,5,Male
13956218,C,Personal workspace,Open Office_2,Yes,3,Yes,No,No,No,Yes,No,Facing east,1 to 4,5,5,1,1,3,5,2,1,3,3,3,1,3,No,No,Yes,No,No,No,No,3,All day,"Reading, seated",2,2,5,Female
13956219,C,Personal workspace,Open Office_3,Yes,1,Yes,Yes,Yes,No,Yes,No,Facing north (or northeast or northwest),1 to 4,4,0,0,4,4,,2,2,2,2,3,1,4,No,No,No,No,No,No,Yes,4,All day,Typing,1,1,4,Male
13956220,C,Personal workspace,Open Office_2,Yes,1,No,No,No,No,Yes,No,Facing west,1 to 4,5,,1,3,1,4,1,2,2,2,1,1,3,No,No,Yes,No,No,No,No,3,Mornings only,"Reading, seated",1,1,2,Male
13956234,C,Other,Open Office_3,Yes,4,Yes,Yes,No,No,Yes,No,Facing east,1 to 4,4,2,5,2,0,2,3,,2,2,,4,4,No,No,Yes,No,No,No,No,3,All day,Typing,2,1,5,Male
13956347,C,Personal workspace,Open Office_2,Yes,4,Yes,Yes,Yes,Yes,Yes,No,I don’t know,1 to 4,4,4,3,1,1,4,3,2,1,3,1,3,4,No,No,Yes,No,No,No,No,3,All day,"Reading, seated",1,1,3,Female
13956375,C,Large conference room,Open Office_3,Yes,4,No,No,Yes,No,Yes,No,Facing west,1 to 4,3,5,2,1,3,4,3,2,3,3,1,1,3,No,Yes,No,No,No,No,No,3,All day,"Reading, seated",2,2,2,Male
13956393,C,Personal workspace,Other,Yes,4,Yes,Yes,Yes,No,Yes,No,Facing west,1 to 4,3,2,1,5,0,2,1,2,2,3,3,3,2,No,No,Yes,No,No,No,Yes,3,Mixed (some combination of morning/afternoon/evenings),Typing,2,2,5,Male
13956400,C,Personal workspace,Open Office_2,Yes,4,Yes,Yes,No,No,Yes,No,Facing east,1 to 4,5,4,1,4,1,4,1,1,3,5,5,3,3,No,No,No,No,No,Yes,No,3,All day,Typing,2,2,3,Female
13956508,C,Personal workspace,Open Office_2,No,1,Yes,Yes,Yes,No,No,No,Facing north (or northeast or northwest),1 to 4,3,,4,2,2,3,3,3,3,,2,3,4,No,No,Yes,No,No,No,No,3,All day,Typing,2,2,5,Male
13956519,C,Personal workspace,Open Office_2,Yes,3,Yes,No,No,No,Yes,No,I don’t know,1 to 4,1,1,5,1,0,,5,3,4,4,3,3,2,No,No,No,No,No,No,Yes,3,All day,"Reading, seated",1,1,4,Female
13956524,C,Personal workspace,Open Office_2,Yes,4,No,No,Yes,No,Yes,No,Facing north (or northeast or northwest),1 to 4,4,4,1,1,0,5,1,2,1,3,1,1,3,No,No,Yes,No,No,No,No,4,All day,Typing,1,1,4,Male
13956530,C,Personal workspace,Open Office_2,Yes,4,No,Yes,No,No,Yes,No,Facing west,1 to 4,5,,3,2,2,4,3,3,3,2,2,3,2,No,No,Yes,No,No,No,No,3,All day,Typing,2,1,4,Female
13956536,C,Personal workspace,Open Office_2,Yes,4,Yes,Yes,Yes,Yes,Yes,No,Facing south (or southeast or southwest),1 to 4,3,4,5,1,5,,5,4,2,4,1,3,4,No,No,Yes,No,No,No,No,3,All day,Typing,2,1,3,Female
13956657,C,Personal workspace,Open Office_2,Yes,1,No,No,Yes,No,No,No,Facing south (or southeast or southwest),1 to 4,2,4,1,3,0,,3,3,4,5,3,2,3,No,No,Yes,No,No,No,No,3,Mornings only,Writing,2,1,3,Male
13956661,C,Personal workspace,Open Office_2,Yes,3,No,No,No,No,Yes,No,Facing north (or northeast or northwest),1 to 4,5,5,1,1,0,5,2,2,1,1,5,2,5,No,No,Yes,No,No,No,No,3,Mixed (some combination of morning/afternoon/evenings),Typing,2,1,4,Male
13956669,C,Other,Enclosed Office_1,Yes,3,Yes,Yes,Yes,No,Yes,No,Facing south (or southeast or southwest),1 to 4,3,2,4,2,1,,4,4,2,3,1,3,3,No,No,Yes,No,No,No,No,3,Evenings only,Typing,2,1,2,Male
13956684,C,Personal workspace,Open Office_2,Yes,1,Yes,No,No,No,Yes,No,Facing east,1 to 4,5,3,3,0,0,3,5,2,1,1,1,3,3,No,No,No,No,No,No,Yes,4,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",2,2,4,Female
