survey_id,building_name,office_spending_space,personal_workspace,in_out_office,work_building_name,window_distance,exterior_view,sky_view,Parking_view,other_buildings_view,trees_view,other_view,other_view_description,exterior_window_direction,building_floor,workspace_rating,thermal_condition,cool_rating,warm_rating,temperature_alter_ability,temperature_satisfaction,clothing_layers_need,outside_brake_need,temperature_fluctuations_day,temperature_fluctuations_season,fan_usage,leave_workspace,temperature_effect_productivity,afternoon_bright,computer_screen_glare,evening_dark,task_light_usage,unnecessary_lighting,lighting_effect_productivity,blinds_control,overhead_lighting_control,task_light_control,temperature_control,air_quality_control,other_control,no_control,hours_spend,work_time,work_type,work_building_tenure,workspace_tenure,age_range,gender
13956043,C,Personal workspace,Open Office: cubicles with high partitions (5 feet or higher),Yes,C,16 feet or more,No,,Yes,,,,,Facing north (or northeast or northwest),1 to 4,2.0,5.0,1.0,2.0,1.0,5.0,Never,Never,Rarely,,Never,Never,3 = Neutral,Never,Never,Never,Sometimes,Sometimes,3 = Neutral,,,,,,,Yes,21 - 40 hours,All day,"Reading, seated",Less than 1 year,Less than 1 year,51 or above,Male
13956048,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,0 - 5 feet,Yes,Yes,Yes,Yes,Yes,,,Facing west,1 to 4,4.0,4.0,1.0,3.0,1.0,4.0,Never,Never,Rarely,Rarely,Most of the time,Rarely,3 = Neutral,Sometimes,Sometimes,Never,Never,Never,3 = Neutral,,,Yes,,,,,21 - 40 hours,All day,Typing,1 - 5 years,Less than 1 year,31 - 40,Male
13956071,C,,,Yes,C,0 - 5 feet,Yes,Yes,Yes,,Yes,,,I don’t know,1 to 4,5.0,5.0,3.0,3.0,0.0,4.0,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,3 = Neutral,Most of the time,Always,Rarely,Never,Never,3 = Neutral,,,,,,,Yes,More than 40 hours,All day,Typing,1 - 5 years,1 - 5 years,51 or above,Male
13956074,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,11 - 15 feet,Yes,Yes,,,Yes,,,Facing south (or southeast or southwest),1 to 4,4.0,2.0,2.0,3.0,0.0,3.0,Most of the time,Sometimes,Sometimes,Always,Never,Sometimes,2,Rarely,Never,Never,Never,Never,2,,,Yes,,,,,21 - 40 hours,All day,Typing,1 - 5 years,1 - 5 years,51 or above,Female
13956077,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,0 - 5 feet,Yes,Yes,,,Yes,,,Facing north (or northeast or northwest),1 to 4,5.0,5.0,1.0,1.0,0.0,4.0,Sometimes,Rarely,Rarely,Rarely,Sometimes,Rarely,3 = Neutral,Rarely,Sometimes,Sometimes,Rarely,Never,4,,,,,,,Yes,More than 40 hours,All day,"Reading, seated",1 - 5 years,1 - 5 years,41 - 50,Male
13956086,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),No,C,6 - 10 feet,Yes,Yes,,Yes,Yes,,,Facing west,1 to 4,3.0,3.0,3.0,3.0,1.0,3.0,Sometimes,Sometimes,Sometimes,Rarely,Most of the time,Sometimes,2,Most of the time,Rarely,Sometimes,Always,Never,2,,,,,,,Yes,Less than 10 hours,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",1 - 5 years,1 - 5 years,51 or above,Male
13956172,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,6 - 10 feet,Yes,Yes,,,,,,I don’t know,1 to 4,2.0,,2.0,4.0,2.0,4.0,Never,Never,Rarely,Rarely,Always,Rarely,5 = Greatly increases my productivity,Always,Always,Never,Never,Always,1 = Greatly decreases my productivity,,,,,,,Yes,21 - 40 hours,All day,Typing,1 - 5 years,Less than 1 year,51 or above,Female
13956173,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,16 feet or more,Yes,,,,Yes,,,Facing south (or southeast or southwest),1 to 4,4.0,1.0,5.0,5.0,1.0,,Most of the time,Always,Always,Always,Sometimes,Most of the time,1 = Greatly decreses my productivity,Never,Sometimes,Never,Always,Never,2,,,Yes,,,,,More than 40 hours,All day,Typing,1 - 5 years,Less than 1 year,41 - 50,Female
13956194,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),No,C,16 feet or more,Yes,,Yes,,,,,Facing east,1 to 4,5.0,5.0,1.0,1.0,0.0,5.0,Rarely,Rarely,Sometimes,Sometimes,Rarely,Rarely,3 = Neutral,Rarely,Rarely,Never,Sometimes,Never,3 = Neutral,,,,,,,Yes,21 - 40 hours,All day,Typing,Less than 1 year,Less than 1 year,41 - 50,Female
13956195,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,0 - 5 feet,Yes,,Yes,,Yes,,,Facing west,1 to 4,5.0,3.0,3.0,3.0,3.0,4.0,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Rarely,3 = Neutral,Rarely,Sometimes,Most of the time,Rarely,Rarely,3 = Neutral,,,,,,,Yes,More than 40 hours,All day,Writing,1 - 5 years,1 - 5 years,31 - 40,Male
13956200,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,16 feet or more,No,,,,Yes,,,Facing south (or southeast or southwest),1 to 4,5.0,2.0,2.0,5.0,2.0,2.0,Never,Sometimes,Sometimes,Always,Most of the time,Sometimes,1 = Greatly decreses my productivity,Rarely,Sometimes,Rarely,Sometimes,Rarely,3 = Neutral,,,Yes,,,,,21 - 40 hours,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",1 - 5 years,1 - 5 years,51 or above,Female
13956212,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),No,C,11 - 15 feet,Yes,,,Yes,,,,Facing west,1 to 4,3.0,3.0,2.0,4.0,1.0,3.0,Sometimes,Sometimes,Most of the time,Most of the time,Never,Rarely,3 = Neutral,Sometimes,Sometimes,Never,Never,Rarely,3 = Neutral,,,Yes,,,,,21 - 40 hours,All day,"Reading, seated",1 - 5 years,1 - 5 years,51 or above,Male
13956218,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,11 - 15 feet,Yes,,,,Yes,,,Facing east,1 to 4,5.0,5.0,1.0,1.0,3.0,5.0,Rarely,Never,Sometimes,Sometimes,Sometimes,Never,3 = Neutral,Rarely,Never,Never,Always,Never,3 = Neutral,,,Yes,,,,,21 - 40 hours,All day,"Reading, seated",1 - 5 years,1 - 5 years,51 or above,Female
13956219,C,Personal workspace,Open Office: cubicles with high partitions (5 feet or higher),Yes,C,0 - 5 feet,Yes,Yes,Yes,,Yes,,,Facing north (or northeast or northwest),1 to 4,4.0,0.0,0.0,4.0,4.0,,Rarely,Rarely,Rarely,Rarely,Sometimes,Never,4,Never,Never,Never,Most of the time,Rarely,5 = Greatly inrceases my productivity,,,,,,,Yes,More than 40 hours,All day,Typing,Less than 1 year,Less than 1 year,41 - 50,Male
13956220,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,,,,,,Yes,,,Facing west,1 to 4,5.0,,1.0,3.0,1.0,4.0,Never,Rarely,Rarely,Rarely,Never,Never,3 = Neutral,Never,Never,Never,Most of the time,Rarely,3 = Neutral,,,Yes,,,,,21 - 40 hours,Mornings only,"Reading, seated",Less than 1 year,Less than 1 year,21 - 30,Male
13956234,C,Other,Open Office: cubicles with high partitions (5 feet or higher),Yes,C,16 feet or more,Yes,Yes,,,Yes,,,Facing east,1 to 4,4.0,2.0,5.0,2.0,0.0,2.0,Sometimes,,Rarely,Rarely,,Most of the time,4,Rarely,Rarely,,Rarely,Never,3 = Neutral,,,Yes,,,,,21 - 40 hours,All day,Typing,1 - 5 years,Less than 1 year,51 or above,Male
13956347,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,16 feet or more,Yes,Yes,Yes,Yes,Yes,,,I don’t know,1 to 4,4.0,4.0,3.0,1.0,1.0,4.0,Sometimes,Rarely,Never,Sometimes,Never,Sometimes,4,Rarely,Sometimes,Never,Sometimes,Never,3 = Neutral,,,Yes,,,,,21 - 40 hours,All day,"Reading, seated",Less than 1 year,Less than 1 year,31 - 40,Female
13956375,C,Large conference room,Open Office: cubicles with high partitions (5 feet or higher),Yes,C,16 feet or more,No,,Yes,,Yes,,,Facing west,1 to 4,3.0,5.0,2.0,1.0,3.0,4.0,Sometimes,Rarely,Sometimes,Sometimes,Never,Never,3 = Neutral,Always,Sometimes,Never,Never,Most of the time,3 = Neutral,,Yes,,,,,,21 - 40 hours,All day,"Reading, seated",1 - 5 years,1 - 5 years,21 - 30,Male
13956393,C,Personal workspace,,Yes,C,16 feet or more,Yes,Yes,Yes,,Yes,,,Facing west,1 to 4,3.0,2.0,1.0,5.0,0.0,2.0,Never,Rarely,Rarely,Sometimes,Sometimes,Sometimes,2,Never,Always,Never,Most of the time,Never,1 = Greatly decreases my productivity,,,Yes,,,,Yes,21 - 40 hours,Mixed (some combination of morning/afternoon/evenings),Typing,1 - 5 years,1 - 5 years,51 or above,Male
13956400,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,16 feet or more,Yes,Yes,,,Yes,,,Facing east,1 to 4,5.0,4.0,1.0,4.0,1.0,4.0,Never,Never,Sometimes,Always,Always,Sometimes,3 = Neutral,Sometimes,Never,Never,Never,Sometimes,3 = Neutral,,,,,,Yes,,21 - 40 hours,All day,Typing,1 - 5 years,1 - 5 years,31 - 40,Female
13956508,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),No,C,,Yes,Yes,Yes,,,,,Facing north (or northeast or northwest),1 to 4,3.0,,4.0,2.0,2.0,3.0,Sometimes,Sometimes,Sometimes,,Rarely,Sometimes,4,Rarely,Rarely,Most of the time,Never,Never,3 = Neutral,,,Yes,,,,,21 - 40 hours,All day,Typing,1 - 5 years,1 - 5 years,51 or above,Male
13956519,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,11 - 15 feet,Yes,,,,Yes,,,I don’t know,1 to 4,1.0,1.0,5.0,1.0,0.0,,Always,Sometimes,Most of the time,Most of the time,Sometimes,Sometimes,2,Rarely,Never,Rarely,Sometimes,Never,3 = Neutral,,,,,,,Yes,21 - 40 hours,All day,"Reading, seated",Less than 1 year,Less than 1 year,41 - 50,Female
13956524,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,16 feet or more,No,,Yes,,Yes,,,Facing north (or northeast or northwest),1 to 4,4.0,4.0,1.0,1.0,0.0,5.0,Never,Rarely,Never,Sometimes,Never,Never,3 = Neutral,Never,Never,Most of the time,Always,Never,4,,,Yes,,,,,More than 40 hours,All day,Typing,Less than 1 year,Less than 1 year,41 - 50,Male
13956530,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,16 feet or more,,Yes,,,Yes,,,Facing west,1 to 4,5.0,,3.0,2.0,2.0,4.0,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,2,Never,Rarely,Never,Most of the time,Never,3 = Neutral,,,Yes,,,,,21 - 40 hours,All day,Typing,1 - 5 years,Less than 1 year,41 - 50,Female
13956536,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,16 feet or more,Yes,Yes,Yes,Yes,Yes,,,Facing south (or southeast or southwest),1 to 4,3.0,4.0,5.0,1.0,5.0,,Always,Most of the time,Rarely,Most of the time,Never,Sometimes,4,Never,Never,Never,Never,Never,3 = Neutral,,,Yes,,,,,21 - 40 hours,All day,Typing,1 - 5 years,Less than 1 year,31 - 40,Female
13956657,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,0 - 5 feet,No,,Yes,,,,,Facing south (or southeast or southwest),1 to 4,2.0,4.0,1.0,3.0,0.0,,Sometimes,Sometimes,Most of the time,Always,Sometimes,Rarely,3 = Neutral,Rarely,Sometimes,Never,Never,Never,3 = Neutral,,,Yes,,,,,21 - 40 hours,Mornings only,Writing,1 - 5 years,Less than 1 year,31 - 40,Male
13956661,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,11 - 15 feet,No,,,,Yes,,,Facing north (or northeast or northwest),1 to 4,5.0,5.0,1.0,1.0,0.0,5.0,Rarely,Rarely,Never,Never,Always,Rarely,5 = Greatly increases my productivity,Sometimes,Never,Never,Never,Most of the time,3 = Neutral,,,Yes,,,,,21 - 40 hours,Mixed (some combination of morning/afternoon/evenings),Typing,1 - 5 years,Less than 1 year,41 - 50,Male
13956669,C,Other,Enclosed Office: private,Yes,C,11 - 15 feet,Yes,Yes,Yes,,Yes,,,Facing south (or southeast or southwest),1 to 4,3.0,2.0,4.0,2.0,1.0,,Most of the time,Most of the time,Rarely,Sometimes,Never,Sometimes,3 = Neutral,Rarely,Sometimes,Never,Never,Never,3 = Neutral,,,Yes,,,,,21 - 40 hours,Evenings only,Typing,1 - 5 years,Less than 1 year,21 - 30,Male
13956684,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,0 - 5 feet,Yes,,,,Yes,,,Facing east,1 to 4,5.0,3.0,3.0,0.0,0.0,3.0,Always,Rarely,Never,Never,Never,Sometimes,3 = Neutral,Always,Always,Never,Never,Never,3 = Neutral,,,,,,,Yes,More than 40 hours,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",1 - 5 years,1 - 5 years,41 - 50,Female
13956708,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,16 feet or more,No,,Yes,Yes,,,,Facing north (or northeast or northwest),1 to 4,3.0,1.0,0.0,4.0,1.0,1.0,Never,Sometimes,Most of the time,Always,Always,Always,2,Rarely,Sometimes,Never,Never,Never,4,,,Yes,,,,,More than 40 hours,Mixed (some combination of morning/afternoon/evenings),Typing,1 - 5 years,Less than 1 year,31 - 40,Male
13956712,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,11 - 15 feet,No,Yes,Yes,,Yes,,,I don’t know,1 to 4,3.0,2.0,5.0,1.0,2.0,2.0,Sometimes,Sometimes,Never,Sometimes,Never,Never,3 = Neutral,Rarely,Never,Rarely,Sometimes,Never,5 = Greatly inrceases my productivity,,,Yes,,,,,21 - 40 hours,All day,Typing,1 - 5 years,1 - 5 years,31 - 40,Female
13956731,C,Other,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,16 feet or more,No,Yes,,,Yes,,,I don’t know,1 to 4,4.0,3.0,4.0,1.0,1.0,2.0,Most of the time,Sometimes,Rarely,Sometimes,Never,Sometimes,2,Sometimes,Rarely,Never,Never,Sometimes,3 = Neutral,,,Yes,,,,,More than 40 hours,All day,Typing,1 - 5 years,Less than 1 year,21 - 30,Female
13956738,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13956749,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,0 - 5 feet,Yes,Yes,Yes,Yes,Yes,,,I don’t know,1 to 4,5.0,4.0,0.0,0.0,2.0,4.0,Rarely,Never,Sometimes,Sometimes,Never,Never,4,Sometimes,Sometimes,Never,,Never,4,,,,,,,Yes,More than 40 hours,All day,"Reading, seated",1 - 5 years,1 - 5 years,41 - 50,Male
13956750,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,0 - 5 feet,Yes,Yes,Yes,,Yes,,,Facing north (or northeast or northwest),1 to 4,4.0,3.0,3.0,4.0,1.0,4.0,Rarely,Rarely,Most of the time,Sometimes,Always,Rarely,3 = Neutral,Rarely,Rarely,Never,,Never,3 = Neutral,Yes,Yes,Yes,,,,,More than 40 hours,All day,"Reading, seated",1 - 5 years,Less than 1 year,41 - 50,Male
13956763,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,0 - 5 feet,Yes,Yes,,,Yes,,,I don’t know,1 to 4,4.0,1.0,5.0,1.0,1.0,2.0,Always,Always,Never,Never,Never,Always,2,Always,Never,Never,Never,Never,5 = Greatly inrceases my productivity,,,,Yes,,,,21 - 40 hours,Mixed (some combination of morning/afternoon/evenings),Typing,1 - 5 years,1 - 5 years,31 - 40,Female
13956767,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,0 - 5 feet,Yes,Yes,Yes,,Yes,,,Facing east,1 to 4,4.0,2.0,4.0,2.0,1.0,2.0,Always,Most of the time,Always,Always,Sometimes,Sometimes,3 = Neutral,Sometimes,Most of the time,Rarely,Never,Rarely,3 = Neutral,Yes,,Yes,,,,,More than 40 hours,Mixed (some combination of morning/afternoon/evenings),Writing,1 - 5 years,Less than 1 year,21 - 30,Female
13956776,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),No,C,0 - 5 feet,Yes,,,,Yes,,,I don’t know,1 to 4,4.0,3.0,1.0,5.0,0.0,3.0,Never,Sometimes,Sometimes,Sometimes,Most of the time,Sometimes,2,Never,Never,Never,Rarely,Never,4,,,Yes,,,,,21 - 40 hours,Mixed (some combination of morning/afternoon/evenings),Typing,1 - 5 years,Less than 1 year,41 - 50,Female
13956777,C,,Open Office: cubicles with high partitions (5 feet or higher),Yes,C,0 - 5 feet,Yes,,Yes,,,,,I don’t know,1 to 4,,,,,,,Never,Sometimes,Sometimes,,Most of the time,Rarely,,Sometimes,Always,,Never,,,,,Yes,,,,,More than 40 hours,Mixed (some combination of morning/afternoon/evenings),Typing,1 - 5 years,1 - 5 years,41 - 50,Female
13956786,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,16 feet or more,Yes,Yes,Yes,Yes,Yes,,,Facing north (or northeast or northwest),1 to 4,5.0,,1.0,1.0,0.0,5.0,Never,Rarely,Rarely,Never,Never,Never,3 = Neutral,Never,Never,Never,Most of the time,Never,3 = Neutral,,,Yes,,,,,21 - 40 hours,All day,Writing,Less than 1 year,Less than 1 year,51 or above,Female
13956801,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,0 - 5 feet,Yes,,Yes,,,,,I don’t know,1 to 4,1.0,2.0,5.0,5.0,1.0,2.0,Most of the time,Sometimes,Always,Always,Most of the time,Rarely,2,Sometimes,Most of the time,Never,Rarely,Rarely,3 = Neutral,Yes,,Yes,,,,,21 - 40 hours,Mixed (some combination of morning/afternoon/evenings),Typing,1 - 5 years,Less than 1 year,21 - 30,Female
13956895,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,16 feet or more,Yes,Yes,,,,,,Facing south (or southeast or southwest),1 to 4,5.0,5.0,1.0,1.0,0.0,,Never,Never,Sometimes,Always,Never,Never,3 = Neutral,Rarely,Rarely,Never,Never,Never,3 = Neutral,,,,,,,,More than 40 hours,All day,"Reading, seated",Less than 1 year,Less than 1 year,41 - 50,Male
13956911,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,16 feet or more,No,,Yes,,Yes,,,Facing north (or northeast or northwest),1 to 4,4.0,2.0,5.0,1.0,1.0,2.0,Most of the time,Most of the time,Sometimes,Sometimes,Never,Sometimes,3 = Neutral,Rarely,Never,Never,Rarely,Rarely,4,,,Yes,,,,,More than 40 hours,All day,Typing,Less than 1 year,Less than 1 year,41 - 50,Male
13956912,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,0 - 5 feet,Yes,Yes,Yes,,Yes,,,Facing south (or southeast or southwest),1 to 4,5.0,5.0,2.0,2.0,0.0,5.0,Never,Never,Rarely,Sometimes,Never,Never,4,Never,Never,Never,Never,Never,4,,,Yes,,,,,More than 40 hours,All day,Typing,1 - 5 years,1 - 5 years,31 - 40,Male
13956933,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),,C,0 - 5 feet,Yes,Yes,Yes,Yes,Yes,,,I don’t know,1 to 4,5.0,3.0,3.0,3.0,3.0,4.0,Rarely,Sometimes,Sometimes,Always,Never,Sometimes,2,Rarely,Sometimes,Never,Never,Rarely,3 = Neutral,,,Yes,,,,,More than 40 hours,Mixed (some combination of morning/afternoon/evenings),Typing,1 - 5 years,1 - 5 years,41 - 50,Female
13956949,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,11 - 15 feet,Yes,,Yes,,,,,Facing north (or northeast or northwest),1 to 4,2.0,1.0,5.0,1.0,1.0,,Always,Always,Rarely,Never,Never,Always,3 = Neutral,Rarely,Never,,Always,Rarely,3 = Neutral,,,Yes,,,,,21 - 40 hours,Mixed (some combination of morning/afternoon/evenings),Typing,1 - 5 years,1 - 5 years,I prefer not to answer,Female
13956965,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,0 - 5 feet,Yes,,Yes,Yes,,,,Facing east,1 to 4,5.0,1.0,1.0,1.0,1.0,5.0,Never,Never,Rarely,Never,Never,Never,5 = Greatly increases my productivity,Never,Never,Never,Most of the time,Never,3 = Neutral,,,,,,,Yes,21 - 40 hours,All day,"Reading, seated",Less than 1 year,Less than 1 year,41 - 50,Female
13957056,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,16 feet or more,No,,Yes,,,,,Facing north (or northeast or northwest),1 to 4,4.0,3.0,5.0,1.0,1.0,3.0,Most of the time,Sometimes,Most of the time,Most of the time,Never,Sometimes,4,Rarely,Rarely,Sometimes,Never,Rarely,3 = Neutral,,,,,,,Yes,21 - 40 hours,All day,Typing,1 - 5 years,1 - 5 years,31 - 40,Female
13957092,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,11 - 15 feet,Yes,Yes,Yes,,Yes,,,Facing north (or northeast or northwest),1 to 4,1.0,1.0,5.0,1.0,1.0,1.0,Always,Sometimes,Most of the time,Always,Never,Most of the time,2,Sometimes,Never,Never,Never,Never,3 = Neutral,,,,,,,Yes,21 - 40 hours,All day,Typing,1 - 5 years,1 - 5 years,51 or above,Female
13957097,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),No,C,16 feet or more,No,,Yes,,,,,Facing north (or northeast or northwest),1 to 4,4.0,4.0,3.0,2.0,1.0,4.0,Most of the time,Never,Never,Sometimes,Never,Never,3 = Neutral,Never,Never,Never,Never,Never,3 = Neutral,,,Yes,,,,,10 - 20 hours,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",Less than 1 year,Less than 1 year,31 - 40,Male
13957101,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,0 - 5 feet,Yes,,Yes,,Yes,,,I don’t know,1 to 4,3.0,4.0,2.0,2.0,3.0,3.0,Rarely,Rarely,Sometimes,Most of the time,Never,Rarely,3 = Neutral,Sometimes,Rarely,Rarely,Rarely,Rarely,4,,,,,,,Yes,More than 40 hours,All day,"Reading, seated",1 - 5 years,Less than 1 year,21 - 30,Male
13957118,C,,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,16 feet or more,Yes,Yes,Yes,Yes,Yes,,,Facing west,1 to 4,4.0,4.0,4.0,1.0,0.0,4.0,Sometimes,Never,Rarely,Rarely,Never,Never,3 = Neutral,Never,Never,Never,Never,Never,3 = Neutral,,,Yes,,,,,21 - 40 hours,All day,Typing,1 - 5 years,1 - 5 years,51 or above,Male
13957126,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,16 feet or more,Yes,Yes,,Yes,Yes,,,Facing west,1 to 4,4.0,5.0,2.0,2.0,0.0,5.0,Never,Never,Rarely,Never,Rarely,Never,5 = Greatly increases my productivity,Rarely,Never,Never,Never,Never,4,,,Yes,,,,,21 - 40 hours,All day,Typing,Less than 1 year,Less than 1 year,31 - 40,Male
13957218,C,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,6 - 10 feet,Yes,Yes,Yes,Yes,Yes,,,I don’t know,1 to 4,,2.0,5.0,1.0,1.0,,Most of the time,Most of the time,Most of the time,Always,Never,Sometimes,4,Sometimes,Sometimes,Sometimes,Most of the time,Never,4,,,,,,,Yes,More than 40 hours,All day,"Reading, seated",1 - 5 years,1 - 5 years,41 - 50,Female
13957226,C,Other,Open Office: cubicles with low partitions (lower than 5 feet),Yes,C,16 feet or more,No,Yes,,Yes,Yes,,,Facing west,1 to 4,4.0,3.0,3.0,4.0,0.0,2.0,Never,Never,Sometimes,Sometimes,Never,Rarely,3 = Neutral,Rarely,Rarely,Never,Rarely,Never,3 = Neutral,,,Yes,,,,,More than 40 hours,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",Less than 1 year,Less than 1 year,41 - 50,Male
